,id,product_uid,relevance,len_of_query,word_in_title,word_in_description
64852,195240,185394,2.0,2,1,1
64853,195241,185395,2.0,5,3,3
64854,195243,185396,2.0,3,1,1
64855,195247,185400,1.33,3,1,1
64856,195248,185401,2.0,3,2,2
64857,195249,185401,2.67,4,2,3
64858,195250,185402,2.67,5,5,3
64859,195251,185403,2.0,2,1,0
64860,195254,185405,3.0,3,3,3
64861,195257,185408,3.0,3,2,3
64862,195258,185409,2.0,3,2,0
64863,195264,185413,2.0,3,2,2
64864,195265,185414,1.67,5,2,3
64865,195266,185415,1.67,3,2,2
64866,195268,185416,2.33,4,4,3
64867,195269,185416,2.33,3,2,2
64868,195270,185417,3.0,3,2,2
64869,195277,185423,2.33,3,2,2
64870,195280,185425,2.0,4,1,1
64871,195286,185429,2.33,3,2,2
64872,195288,185430,2.0,4,3,2
64873,195291,185433,1.0,3,1,1
64874,195292,185434,2.67,3,2,2
64875,195295,185435,2.33,5,4,2
64876,195297,185436,2.67,3,2,2
64877,195299,185437,2.33,5,4,4
64878,195302,185440,2.33,4,3,3
64879,195303,185441,2.33,4,1,1
64880,195304,185442,2.0,2,2,2
64881,195305,185443,1.67,3,1,2
64882,195307,185444,2.0,3,0,0
64883,195308,185445,3.0,3,2,2
64884,195310,185446,2.67,3,2,2
64885,195311,185447,2.67,2,0,1
64886,195313,185447,2.33,3,1,1
64887,195315,185449,2.33,4,4,4
64888,195316,185450,2.0,3,2,2
64889,195321,185453,2.0,5,2,2
64890,195325,185456,2.0,4,4,3
64891,195330,185459,3.0,4,3,3
64892,195332,185460,1.33,4,2,1
64893,195337,185463,1.67,6,2,4
64894,195338,185464,1.0,3,1,1
64895,195340,185465,2.33,3,2,2
64896,195342,185467,1.0,3,2,2
64897,195343,185468,2.0,5,3,1
64898,195348,185473,1.67,5,4,4
64899,195350,185474,2.67,5,2,4
64900,195351,185475,1.67,3,2,0
64901,195353,185477,2.67,5,3,2
64902,195355,185478,2.33,4,3,3
64903,195358,185480,2.67,4,2,1
64904,195359,185481,2.33,3,1,2
64905,195366,185487,3.0,2,1,1
64906,195368,185488,2.67,7,3,3
64907,195372,185492,2.0,5,5,4
64908,195373,185493,2.67,2,1,1
64909,195378,185497,2.33,5,3,3
64910,195379,185498,2.67,6,4,5
64911,195382,185501,2.0,3,2,2
64912,195388,185504,2.67,2,2,2
64913,195392,185508,2.33,4,2,2
64914,195393,185509,2.0,5,3,4
64915,195400,185515,2.33,3,3,2
64916,195402,185516,2.67,4,2,2
64917,195404,185517,2.67,2,0,1
64918,195407,185520,2.0,4,3,2
64919,195409,185522,2.67,3,2,3
64920,195413,185525,3.0,5,3,1
64921,195414,185526,2.33,4,2,2
64922,195418,185529,2.33,5,5,5
64923,195422,185533,2.67,4,3,4
64924,195424,185534,2.33,3,3,3
64925,195425,185535,2.33,3,1,1
64926,195427,185537,1.33,3,2,2
64927,195431,185541,2.33,4,3,3
64928,195432,185542,1.0,3,0,1
64929,195433,185543,2.67,5,3,3
64930,195434,185544,1.0,3,2,2
64931,195436,185546,2.0,3,2,2
64932,195437,185547,1.33,4,2,1
64933,195438,185548,2.67,4,2,3
64934,195440,185549,2.67,3,2,2
64935,195446,185552,2.67,3,2,2
64936,195454,185559,3.0,2,1,0
64937,195456,185560,2.33,2,1,0
64938,195458,185561,2.67,4,1,1
64939,195461,185563,2.0,4,2,3
64940,195462,185564,1.33,6,2,4
64941,195467,185567,2.33,4,2,3
64942,195468,185568,3.0,4,3,4
64943,195469,185568,2.67,3,2,1
64944,195471,185569,2.33,4,3,2
64945,195473,185571,2.33,3,2,2
64946,195480,185575,3.0,9,9,4
64947,195482,185576,2.33,5,3,2
64948,195483,185577,1.33,5,2,1
64949,195484,185578,3.0,4,3,2
64950,195492,185582,1.67,4,3,3
64951,195503,185591,1.0,3,1,1
64952,195507,185595,1.0,4,2,1
64953,195508,185596,3.0,3,2,2
64954,195510,185598,2.33,3,2,1
64955,195511,185599,2.0,3,2,2
64956,195513,185600,2.67,4,4,4
64957,195516,185602,2.0,6,5,5
64958,195517,185603,2.33,3,3,2
64959,195521,185606,2.33,2,1,1
64960,195523,185608,2.67,4,2,2
64961,195524,185609,2.0,5,2,2
64962,195525,185610,2.33,3,2,2
64963,195531,185613,2.0,4,2,3
64964,195532,185614,2.33,4,4,3
64965,195533,185615,1.67,2,2,1
64966,195535,185617,2.67,5,4,4
64967,195537,185619,2.67,3,3,3
64968,195543,185625,2.33,3,2,1
64969,195545,185626,2.0,3,2,2
64970,195546,185626,2.67,4,4,4
64971,195548,185628,2.0,5,3,3
64972,195549,185628,2.33,3,1,1
64973,195553,185631,2.33,4,3,3
64974,195558,185635,1.33,3,3,3
64975,195561,185638,3.0,4,3,3
64976,195562,185639,2.67,5,3,3
64977,195564,185641,3.0,3,3,3
64978,195567,185644,1.33,3,3,3
64979,195568,185645,2.67,4,2,2
64980,195569,185646,2.0,3,3,3
64981,195572,185648,2.0,5,2,4
64982,195573,185649,2.33,3,2,1
64983,195577,185652,1.33,3,2,2
64984,195582,185657,2.33,4,4,4
64985,195584,185659,3.0,4,4,4
64986,195585,185660,3.0,4,2,3
64987,195586,185661,2.33,5,5,5
64988,195587,185662,2.67,8,4,5
64989,195588,185663,2.0,5,4,3
64990,195589,185664,3.0,6,3,3
64991,195604,185676,2.33,6,4,4
64992,195612,185681,3.0,3,3,3
64993,195613,185682,1.67,3,2,3
64994,195616,185685,3.0,3,3,2
64995,195619,185688,2.0,4,3,4
64996,195620,185689,2.33,3,3,3
64997,195623,185692,2.33,2,1,1
64998,195627,185694,1.67,3,1,1
64999,195628,185694,2.33,5,2,2
65000,195629,185695,2.33,4,2,2
65001,195630,185696,2.67,5,3,4
65002,195634,185700,2.67,7,3,4
65003,195638,185704,2.33,4,3,3
65004,195641,185707,2.33,4,3,3
65005,195642,185708,2.33,8,6,6
65006,195645,185710,1.0,2,1,1
65007,195647,185711,1.67,3,2,2
65008,195649,185713,1.0,3,0,1
65009,195650,185714,2.0,3,2,2
65010,195656,185719,2.0,3,2,2
65011,195657,185719,2.0,4,3,3
65012,195661,185720,2.0,4,1,2
65013,195665,185721,2.33,4,3,3
65014,195666,185722,2.33,3,2,2
65015,195669,185724,2.33,5,5,3
65016,195672,185726,2.0,2,1,1
65017,195673,185727,2.67,3,2,2
65018,195674,185728,2.67,2,2,2
65019,195676,185730,2.0,2,2,0
65020,195677,185731,2.67,7,6,4
65021,195679,185733,2.67,4,4,4
65022,195680,185733,2.0,3,2,2
65023,195681,185734,2.67,4,4,3
65024,195682,185734,2.0,3,2,1
65025,195684,185736,1.0,2,0,1
65026,195685,185736,1.67,4,1,1
65027,195689,185740,2.33,3,2,2
65028,195691,185741,2.33,4,3,3
65029,195696,185744,1.33,4,2,2
65030,195697,185745,2.33,3,2,2
65031,195699,185746,1.67,4,2,2
65032,195702,185749,2.33,4,3,3
65033,195706,185752,2.33,8,7,8
65034,195710,185755,2.33,3,2,1
65035,195714,185756,2.33,4,2,3
65036,195716,185756,3.0,5,2,2
65037,195720,185757,2.33,3,3,3
65038,195724,185761,2.33,3,2,2
65039,195727,185763,2.67,3,3,3
65040,195728,185763,2.0,5,4,4
65041,195730,185765,2.0,3,2,2
65042,195732,185767,3.0,2,2,1
65043,195738,185772,1.33,4,2,1
65044,195739,185772,2.0,3,2,0
65045,195740,185772,1.33,3,2,1
65046,195741,185773,2.67,2,1,1
65047,195742,185774,2.67,4,3,3
65048,195746,185777,2.67,4,2,3
65049,195748,185778,2.0,3,2,2
65050,195751,185781,1.67,4,3,1
65051,195753,185782,3.0,4,4,4
65052,195756,185784,2.0,4,2,2
65053,195759,185785,1.33,4,2,3
65054,195763,185788,1.0,4,2,3
65055,195765,185789,2.0,4,2,2
65056,195770,185794,3.0,3,2,3
65057,195772,185795,1.67,3,2,2
65058,195778,185800,2.0,3,2,2
65059,195779,185801,2.0,4,4,4
65060,195780,185801,2.33,3,1,0
65061,195782,185802,2.0,4,2,2
65062,195783,185802,2.33,4,3,3
65063,195785,185803,1.67,4,2,2
65064,195789,185806,2.33,2,2,2
65065,195794,185810,3.0,4,3,3
65066,195795,185811,2.33,3,2,2
65067,195806,185819,2.33,3,0,0
65068,195808,185821,2.67,3,2,2
65069,195810,185823,2.33,5,3,2
65070,195812,185825,2.67,3,3,2
65071,195814,185827,1.67,3,1,2
65072,195818,185829,2.33,3,3,3
65073,195823,185833,3.0,5,5,3
65074,195825,185835,2.33,4,3,2
65075,195827,185837,3.0,3,2,2
65076,195828,185838,1.33,3,2,2
65077,195829,185838,2.0,3,2,2
65078,195830,185839,2.33,4,3,0
65079,195831,185840,2.33,4,3,3
65080,195835,185843,1.67,3,2,0
65081,195836,185844,2.33,3,3,3
65082,195837,185845,1.33,4,2,2
65083,195839,185847,3.0,4,4,4
65084,195840,185847,2.33,3,2,2
65085,195847,185852,2.0,4,2,1
65086,195848,185853,2.0,4,1,1
65087,195850,185855,2.0,2,1,2
65088,195851,185856,1.33,2,1,1
65089,195853,185858,2.67,4,2,2
65090,195855,185859,1.67,3,2,2
65091,195856,185860,1.67,3,2,2
65092,195857,185861,2.33,3,2,2
65093,195858,185862,2.0,4,3,2
65094,195859,185863,2.33,3,2,2
65095,195860,185864,3.0,5,4,4
65096,195861,185865,2.0,3,0,0
65097,195870,185872,2.0,3,3,1
65098,195871,185873,2.0,6,3,3
65099,195873,185875,1.0,5,2,2
65100,195875,185876,1.33,5,2,2
65101,195881,185881,2.0,4,2,2
65102,195890,185890,1.33,3,2,2
65103,195893,185891,2.67,4,4,4
65104,195898,185895,1.67,5,3,3
65105,195899,185896,2.33,3,2,3
65106,195900,185897,2.67,5,2,3
65107,195901,185898,2.0,4,1,1
65108,195902,185899,2.67,3,2,2
65109,195908,185903,3.0,2,1,2
65110,195915,185909,2.0,2,2,0
65111,195916,185910,2.0,3,1,1
65112,195920,185912,2.0,4,1,3
65113,195921,185912,2.33,4,0,2
65114,195923,185913,2.67,4,1,3
65115,195924,185914,2.0,5,4,4
65116,195925,185915,2.0,5,4,3
65117,195931,185919,3.0,4,4,4
65118,195935,185922,2.67,5,4,4
65119,195936,185923,2.0,4,2,2
65120,195937,185924,2.67,3,1,2
65121,195940,185926,1.67,3,2,1
65122,195942,185928,1.33,4,2,2
65123,195948,185933,1.33,3,2,2
65124,195949,185934,2.33,3,1,2
65125,195955,185938,2.33,12,11,10
65126,195958,185940,1.67,2,1,1
65127,195959,185941,3.0,3,3,3
65128,195961,185943,2.33,5,4,4
65129,195964,185946,2.0,4,3,2
65130,195965,185947,2.67,8,7,4
65131,195966,185947,3.0,9,9,5
65132,195967,185948,1.67,3,2,2
65133,195974,185953,2.67,4,3,1
65134,195975,185954,2.33,3,3,2
65135,195976,185955,1.67,3,1,1
65136,195977,185956,2.33,4,2,1
65137,195979,185958,2.0,4,2,1
65138,195980,185959,2.67,4,3,3
65139,195982,185961,3.0,3,2,2
65140,195984,185962,2.33,3,2,1
65141,195986,185963,2.67,4,2,2
65142,195988,185964,3.0,3,3,3
65143,195992,185968,2.0,3,2,1
65144,195993,185969,1.33,3,2,2
65145,195995,185970,1.67,5,2,2
65146,195999,185973,3.0,3,2,2
65147,196004,185976,1.67,5,1,3
65148,196015,185985,2.67,5,3,2
65149,196016,185986,1.0,1,0,0
65150,196018,185987,2.33,2,2,2
65151,196019,185988,2.33,2,0,0
65152,196022,185989,3.0,6,5,5
65153,196023,185990,1.67,3,2,2
65154,196026,185991,1.33,4,3,1
65155,196032,185994,3.0,3,2,2
65156,196033,185994,2.67,4,3,4
65157,196036,185996,2.0,3,2,2
65158,196037,185997,2.67,4,4,4
65159,196038,185998,2.33,3,2,2
65160,196039,185998,1.67,5,2,3
65161,196041,185999,1.67,3,2,2
65162,196046,186002,2.67,2,1,2
65163,196047,186003,2.67,4,2,3
65164,196048,186004,2.67,3,1,1
65165,196051,186006,2.67,5,5,5
65166,196053,186008,2.67,4,3,4
65167,196054,186009,2.33,3,2,2
65168,196065,186015,2.33,3,1,1
65169,196066,186016,2.0,3,2,2
65170,196067,186017,2.0,3,2,0
65171,196069,186018,2.0,4,3,3
65172,196071,186019,3.0,2,1,1
65173,196072,186019,1.67,4,3,3
65174,196073,186020,3.0,5,5,5
65175,196075,186022,3.0,4,4,2
65176,196077,186024,2.67,3,2,1
65177,196079,186026,1.33,4,3,1
65178,196082,186029,2.33,3,2,2
65179,196083,186030,2.33,4,3,1
65180,196089,186032,1.67,4,1,2
65181,196091,186034,2.67,4,2,3
65182,196092,186035,2.33,5,2,3
65183,196094,186035,1.0,4,2,2
65184,196097,186038,1.0,2,1,0
65185,196100,186039,2.33,6,3,4
65186,196101,186040,2.33,3,2,2
65187,196107,186046,2.67,3,1,1
65188,196108,186047,2.33,3,2,2
65189,196111,186050,2.67,4,3,4
65190,196112,186051,2.33,4,3,3
65191,196113,186052,2.33,6,4,4
65192,196114,186052,2.67,5,4,4
65193,196115,186053,2.67,3,2,1
65194,196118,186054,2.67,3,2,2
65195,196119,186055,2.0,2,1,1
65196,196122,186056,2.33,3,2,2
65197,196123,186057,2.0,3,2,2
65198,196124,186058,2.67,3,3,3
65199,196126,186059,2.33,4,3,3
65200,196128,186061,1.33,3,1,1
65201,196131,186064,2.33,5,5,5
65202,196132,186064,2.0,4,1,1
65203,196138,186066,2.0,3,2,2
65204,196142,186068,3.0,2,1,0
65205,196143,186069,1.67,2,0,0
65206,196152,186077,2.33,3,2,2
65207,196155,186078,1.33,5,3,3
65208,196156,186079,1.0,3,2,2
65209,196158,186081,1.67,4,2,4
65210,196159,186082,2.33,3,2,2
65211,196160,186083,2.33,4,2,2
65212,196161,186084,2.0,3,2,0
65213,196164,186087,3.0,6,5,4
65214,196166,186089,2.0,3,2,3
65215,196172,186094,2.0,3,2,2
65216,196173,186095,1.67,2,1,1
65217,196176,186097,1.67,5,3,1
65218,196177,186098,2.67,4,3,2
65219,196179,186099,3.0,5,5,4
65220,196181,186101,2.33,3,2,1
65221,196187,186104,2.67,2,2,1
65222,196188,186105,3.0,5,4,4
65223,196191,186107,1.67,2,1,1
65224,196192,186107,2.33,2,1,1
65225,196193,186108,3.0,6,5,5
65226,196194,186109,2.67,3,2,1
65227,196201,186116,2.33,5,4,4
65228,196213,186126,2.0,3,2,1
65229,196215,186128,2.33,6,6,6
65230,196222,186132,3.0,3,2,2
65231,196223,186132,2.33,1,0,0
65232,196230,186137,2.67,3,2,0
65233,196231,186138,2.33,4,3,3
65234,196234,186141,2.67,4,4,4
65235,196239,186145,2.33,3,3,3
65236,196242,186148,2.67,3,2,2
65237,196247,186151,2.33,3,2,2
65238,196248,186152,2.33,3,2,0
65239,196251,186155,2.33,4,3,3
65240,196253,186156,2.0,4,3,2
65241,196254,186157,3.0,4,2,2
65242,196261,186161,1.67,4,2,3
65243,196262,186162,2.0,4,3,1
65244,196265,186165,2.67,3,3,3
65245,196266,186166,1.33,3,2,2
65246,196267,186167,3.0,5,2,3
65247,196268,186168,2.33,3,2,2
65248,196269,186168,2.33,2,1,1
65249,196272,186171,2.33,5,1,3
65250,196273,186172,1.33,3,3,3
65251,196274,186173,1.67,3,1,2
65252,196289,186182,2.33,2,2,2
65253,196293,186186,2.33,5,4,2
65254,196294,186187,2.0,6,4,4
65255,196295,186188,2.0,4,2,2
65256,196301,186191,2.0,4,3,2
65257,196305,186193,2.33,4,3,2
65258,196308,186194,2.67,4,0,1
65259,196309,186194,1.67,4,2,2
65260,196313,186197,2.33,4,3,4
65261,196314,186197,3.0,4,3,3
65262,196316,186199,2.33,4,3,3
65263,196319,186202,2.33,4,3,2
65264,196321,186204,2.33,4,2,4
65265,196325,186208,3.0,4,1,1
65266,196340,186220,2.67,4,3,3
65267,196344,186224,1.0,3,2,2
65268,196345,186225,2.67,3,2,2
65269,196347,186227,1.33,3,2,2
65270,196348,186228,3.0,3,2,2
65271,196349,186229,1.33,2,2,2
65272,196355,186234,2.0,4,4,4
65273,196356,186235,1.67,5,4,2
65274,196357,186236,2.0,3,3,3
65275,196358,186237,2.33,3,2,2
65276,196362,186241,3.0,2,1,1
65277,196365,186242,1.67,3,1,1
65278,196372,186247,2.67,5,4,4
65279,196374,186249,2.0,4,1,2
65280,196377,186250,2.33,3,2,2
65281,196378,186251,2.33,2,2,1
65282,196379,186252,2.0,3,2,2
65283,196380,186252,3.0,6,3,4
65284,196381,186253,2.67,3,2,2
65285,196383,186254,2.0,5,4,2
65286,196384,186255,2.0,3,2,1
65287,196385,186256,2.33,1,0,0
65288,196389,186260,2.67,2,1,1
65289,196391,186262,3.0,3,2,2
65290,196394,186264,2.67,4,2,4
65291,196395,186265,2.0,6,0,0
65292,196398,186266,1.0,5,2,3
65293,196399,186267,2.0,6,2,2
65294,196403,186268,2.67,4,3,3
65295,196404,186269,2.33,4,2,0
65296,196405,186270,2.33,5,3,2
65297,196406,186271,2.67,5,2,3
65298,196407,186271,2.33,4,3,4
65299,196413,186276,1.67,3,2,2
65300,196416,186279,1.67,3,2,2
65301,196418,186281,3.0,5,5,4
65302,196420,186283,2.33,3,3,2
65303,196422,186285,3.0,5,3,3
65304,196425,186288,2.67,3,3,2
65305,196435,186292,3.0,5,4,3
65306,196437,186294,1.33,4,2,0
65307,196443,186298,3.0,6,6,6
65308,196445,186300,2.0,4,2,4
65309,196448,186302,2.33,4,3,2
65310,196449,186302,3.0,5,4,3
65311,196451,186304,3.0,2,1,1
65312,196452,186305,1.67,3,0,0
65313,196455,186308,2.67,3,2,2
65314,196459,186310,3.0,3,3,2
65315,196460,186311,1.67,3,2,2
65316,196462,186313,3.0,4,2,3
65317,196467,186317,2.67,4,4,4
65318,196468,186318,3.0,4,3,0
65319,196471,186321,2.67,3,2,2
65320,196473,186322,3.0,1,0,0
65321,196476,186324,2.33,3,3,3
65322,196477,186325,2.67,4,4,3
65323,196479,186327,2.33,4,2,2
65324,196480,186328,3.0,6,3,4
65325,196481,186329,2.0,3,1,1
65326,196485,186331,2.0,2,0,0
65327,196489,186333,2.67,5,4,3
65328,196490,186334,2.33,6,4,4
65329,196494,186338,2.0,4,2,2
65330,196495,186339,2.0,3,2,1
65331,196499,186343,2.0,2,1,1
65332,196501,186345,2.33,5,4,5
65333,196505,186348,1.33,4,1,2
65334,196507,186350,2.0,3,2,2
65335,196512,186353,2.33,3,0,0
65336,196525,186363,2.0,4,2,1
65337,196527,186365,2.33,3,2,1
65338,196528,186365,2.33,3,2,0
65339,196531,186367,2.33,3,2,2
65340,196532,186368,2.33,5,4,4
65341,196536,186369,2.0,2,1,1
65342,196539,186371,3.0,5,1,2
65343,196540,186371,2.0,4,1,3
65344,196542,186373,2.33,5,3,3
65345,196543,186374,1.67,3,2,1
65346,196547,186376,2.33,3,2,2
65347,196551,186379,2.33,3,0,1
65348,196554,186380,2.67,5,4,3
65349,196557,186382,2.67,6,2,4
65350,196558,186383,2.0,5,3,3
65351,196561,186385,2.33,3,2,2
65352,196564,186386,3.0,4,4,4
65353,196565,186387,2.0,3,2,2
65354,196569,186390,2.33,9,6,7
65355,196570,186391,2.67,6,4,4
65356,196571,186392,2.67,4,3,3
65357,196574,186393,3.0,2,1,1
65358,196581,186398,3.0,3,2,2
65359,196585,186402,2.33,6,4,5
65360,196586,186403,2.33,3,3,3
65361,196588,186405,2.33,5,3,3
65362,196591,186407,2.0,5,3,3
65363,196593,186409,2.67,4,0,1
65364,196596,186412,2.67,4,3,1
65365,196599,186415,2.33,4,3,1
65366,196603,186417,2.0,2,1,1
65367,196604,186418,3.0,2,1,1
65368,196607,186419,1.67,3,2,2
65369,196608,186420,2.67,5,3,3
65370,196609,186420,2.33,3,3,3
65371,196610,186421,2.33,5,2,2
65372,196613,186423,2.33,3,2,3
65373,196614,186424,1.33,1,0,0
65374,196628,186435,2.0,5,3,2
65375,196633,186437,2.33,5,3,4
65376,196636,186438,3.0,4,4,4
65377,196638,186440,2.0,3,2,2
65378,196649,186447,1.33,4,1,2
65379,196654,186450,2.33,5,4,4
65380,196658,186454,1.67,5,4,2
65381,196663,186458,2.33,3,3,1
65382,196666,186460,2.0,5,2,3
65383,196668,186462,2.67,4,4,3
65384,196671,186464,2.67,3,0,0
65385,196677,186467,2.33,5,3,4
65386,196680,186470,2.33,3,2,2
65387,196681,186471,2.0,3,2,2
65388,196684,186474,2.0,7,4,3
65389,196687,186477,2.67,4,3,0
65390,196690,186480,2.33,3,2,2
65391,196698,186485,2.33,4,3,2
65392,196703,186489,2.33,3,2,2
65393,196704,186490,1.67,5,3,4
65394,196705,186491,2.33,3,2,2
65395,196711,186496,2.67,3,2,1
65396,196715,186499,3.0,4,3,3
65397,196717,186500,2.67,3,2,2
65398,196718,186501,2.67,3,1,1
65399,196724,186505,1.67,4,0,2
65400,196728,186507,2.0,5,3,3
65401,196729,186508,1.67,2,1,1
65402,196732,186511,2.67,6,3,6
65403,196735,186512,2.33,3,2,2
65404,196737,186514,2.0,1,0,0
65405,196740,186517,2.0,3,2,2
65406,196742,186518,2.33,5,2,4
65407,196751,186523,3.0,6,3,5
65408,196755,186526,1.33,4,1,3
65409,196759,186530,1.33,3,2,0
65410,196763,186534,2.0,2,1,1
65411,196768,186537,2.0,3,2,2
65412,196769,186537,2.33,4,3,3
65413,196770,186538,2.0,3,1,1
65414,196771,186539,3.0,3,2,2
65415,196772,186540,2.0,4,3,2
65416,196775,186543,2.0,4,3,3
65417,196776,186544,3.0,3,3,2
65418,196777,186545,3.0,3,2,1
65419,196780,186548,2.33,5,3,3
65420,196781,186549,2.0,3,2,1
65421,196788,186554,2.0,3,2,1
65422,196791,186556,2.0,6,4,3
65423,196793,186558,2.67,2,0,0
65424,196794,186559,2.67,2,1,1
65425,196795,186559,2.0,3,2,2
65426,196799,186563,2.67,2,2,2
65427,196800,186564,1.0,5,1,4
65428,196803,186566,2.0,5,3,3
65429,196806,186569,2.0,3,1,1
65430,196810,186570,2.0,4,2,2
65431,196811,186570,2.0,4,2,0
65432,196813,186572,3.0,5,3,4
65433,196815,186573,1.0,4,2,2
65434,196816,186574,3.0,2,1,1
65435,196817,186574,2.33,2,1,1
65436,196818,186575,2.0,3,2,1
65437,196819,186576,2.33,3,2,3
65438,196822,186578,2.0,3,2,2
65439,196823,186578,2.0,4,0,1
65440,196824,186579,2.0,5,3,4
65441,196828,186582,2.0,5,4,2
65442,196831,186583,2.33,3,1,1
65443,196835,186586,1.0,3,1,2
65444,196838,186587,2.0,4,1,1
65445,196842,186589,2.33,3,0,1
65446,196844,186591,2.67,11,8,8
65447,196847,186594,1.25,3,2,1
65448,196854,186598,2.0,4,3,3
65449,196855,186599,1.0,3,2,2
65450,196856,186600,1.67,5,4,4
65451,196860,186603,2.0,5,4,2
65452,196871,186614,3.0,6,4,4
65453,196872,186614,1.67,4,3,3
65454,196873,186615,2.0,5,4,4
65455,196877,186619,1.67,4,2,2
65456,196878,186620,2.67,5,3,3
65457,196884,186626,2.67,3,2,1
65458,196889,186629,1.33,4,3,1
65459,196894,186633,3.0,3,3,1
65460,196896,186635,2.67,5,4,2
65461,196897,186636,2.67,5,3,2
65462,196898,186637,2.0,4,3,3
65463,196905,186642,2.67,3,1,1
65464,196907,186643,2.0,4,4,2
65465,196908,186644,2.0,4,1,1
65466,196909,186645,2.33,6,3,3
65467,196912,186647,2.33,3,2,2
65468,196914,186649,1.0,5,1,3
65469,196915,186649,1.33,4,2,3
65470,196918,186652,2.0,3,2,1
65471,196921,186654,2.0,3,2,0
65472,196922,186654,2.0,5,2,1
65473,196929,186660,2.0,2,1,1
65474,196930,186661,2.67,1,0,0
65475,196937,186667,2.33,5,4,3
65476,196940,186669,2.33,4,3,3
65477,196944,186672,2.33,4,3,3
65478,196947,186673,1.33,3,2,2
65479,196954,186678,2.67,4,4,4
65480,196955,186679,2.0,6,3,5
65481,196956,186680,1.33,4,0,1
65482,196959,186682,2.67,4,2,3
65483,196960,186683,2.0,2,1,1
65484,196961,186683,2.0,4,2,4
65485,196964,186685,2.67,3,3,1
65486,196965,186686,2.33,5,3,2
65487,196967,186688,3.0,3,3,3
65488,196968,186689,1.67,3,2,2
65489,196970,186691,2.67,3,3,3
65490,196972,186693,2.67,3,2,2
65491,196973,186694,2.0,5,3,4
65492,196975,186696,2.33,4,1,2
65493,196978,186698,2.67,5,5,2
65494,196981,186700,3.0,4,3,3
65495,196985,186704,2.67,5,5,5
65496,196986,186705,3.0,3,2,2
65497,196989,186708,2.33,4,4,4
65498,196991,186710,2.33,4,3,3
65499,196995,186713,1.67,3,2,2
65500,197006,186720,2.67,4,2,2
65501,197007,186721,2.67,3,2,2
65502,197008,186722,1.67,4,4,4
65503,197009,186723,2.33,4,2,3
65504,197013,186727,2.67,2,2,2
65505,197017,186730,1.0,3,1,2
65506,197023,186735,2.33,4,2,1
65507,197024,186736,1.33,4,2,2
65508,197025,186737,2.0,4,4,3
65509,197028,186739,1.67,3,1,0
65510,197030,186741,2.67,6,4,2
65511,197037,186745,2.67,3,2,2
65512,197038,186745,1.33,5,3,3
65513,197040,186747,3.0,4,4,4
65514,197041,186748,2.33,3,2,2
65515,197052,186759,2.67,3,2,2
65516,197054,186761,1.67,3,2,2
65517,197056,186761,1.0,3,2,3
65518,197063,186765,1.67,4,2,2
65519,197065,186766,2.33,3,2,1
65520,197069,186770,1.67,3,2,2
65521,197073,186771,2.67,3,3,3
65522,197075,186773,2.67,3,2,2
65523,197079,186775,2.33,3,2,2
65524,197081,186777,2.0,4,2,2
65525,197082,186778,2.0,2,1,1
65526,197088,186782,1.67,4,3,3
65527,197092,186785,3.0,3,2,2
65528,197096,186789,1.67,3,2,2
65529,197097,186790,2.33,5,4,4
65530,197100,186792,2.33,4,3,2
65531,197101,186793,1.67,5,3,4
65532,197109,186798,1.67,4,3,3
65533,197114,186802,1.67,7,5,3
65534,197115,186802,2.67,4,4,1
65535,197116,186803,2.33,3,2,2
65536,197120,186805,2.0,4,1,2
65537,197121,186806,2.67,3,1,1
65538,197124,186808,2.67,4,2,2
65539,197127,186810,2.67,3,2,2
65540,197133,186814,2.33,4,3,3
65541,197135,186815,2.33,2,2,2
65542,197136,186815,1.0,4,3,3
65543,197139,186817,2.0,4,3,3
65544,197141,186819,2.33,3,2,2
65545,197144,186822,2.67,4,3,2
65546,197146,186824,1.33,4,2,3
65547,197147,186825,3.0,3,2,2
65548,197149,186826,2.67,5,3,3
65549,197150,186827,2.0,4,2,2
65550,197151,186828,1.33,3,2,1
65551,197153,186829,1.33,3,2,2
65552,197156,186831,1.0,3,1,2
65553,197157,186832,2.0,3,2,2
65554,197158,186832,3.0,4,4,4
65555,197159,186833,2.0,3,2,1
65556,197161,186835,2.0,3,2,2
65557,197162,186835,2.33,5,2,3
65558,197163,186836,2.67,5,3,3
65559,197166,186838,2.33,5,3,4
65560,197168,186839,2.67,4,4,4
65561,197170,186841,2.67,5,4,5
65562,197174,186844,2.33,3,2,2
65563,197176,186846,2.33,4,2,3
65564,197178,186847,2.0,4,2,2
65565,197184,186853,1.0,4,3,3
65566,197185,186854,2.33,4,2,1
65567,197188,186857,1.67,3,2,2
65568,197189,186858,2.33,5,2,4
65569,197191,186860,2.67,5,4,2
65570,197192,186861,2.33,4,3,3
65571,197193,186862,3.0,3,2,1
65572,197195,186864,2.33,5,3,2
65573,197210,186875,2.67,4,4,4
65574,197213,186875,2.33,4,3,3
65575,197215,186877,2.0,3,2,2
65576,197216,186878,1.0,3,2,2
65577,197218,186879,2.33,3,2,2
65578,197220,186880,2.33,6,6,6
65579,197221,186881,1.67,3,2,2
65580,197223,186882,2.67,5,4,4
65581,197228,186887,1.67,5,3,3
65582,197229,186888,2.33,3,2,2
65583,197230,186889,2.33,3,2,2
65584,197232,186890,2.33,3,2,2
65585,197237,186893,2.33,4,2,2
